公司名称,企业性质,所属行业,招聘类型,招聘对象,工作地点,岗位,更新时间,截止时间,投递链接,相关公告,笔试情况
杰瑞集团,民企,机械设备/电气系统,秋招,2027届,北京上海深圳成都天津烟台海外,博士岗管培生岗位技术研发类市场开发类产品交付类职能与采购类,2026/08/26,尽快投递,https://future.jereh.com/campus/jobs?memory=%7B%7D&silence=1&sessionid=,https://future.jereh.com/campus/jobs?memory=%7B%7D&silence=1&sessionid=,未明确
中国航天二〇八所,央国企,高端装备与国防科技/航空航天,秋招,2027届,北京成都,研发类开发类语言类,2026/08/25,尽快投递,https://mp.weixin.qq.com/s/ov1og0w74zXteHitDVmlUA,https://mp.weixin.qq.com/s/ov1og0w74zXteHitDVmlUA,部分免笔试
摩尔线程,民企,电子/半导体,秋招,2027届,北京上海深圳无锡杭州武汉西安成都南京,AI类职位软件类职位芯片类职位,2026/08/25,尽快投递,https://mthreads.zhiye.com/campus/jobs,https://mp.weixin.qq.com/s/2DwhgsvE98-82bBBEAozoQ,未明确
九牧集团,民企,家电,秋招,2027届,上海厦门深圳泉州全国,营销类国际类研发类职能类制造类,2026/08/25,尽快投递,https://app.mokahr.com/campus-recruitment/jomoo/142937?locale=zh-CN#/jobs?page=1&anchorName=jobsList,https://mp.weixin.qq.com/s/Ce7S0XqAe7MJ7jgOccNzbw,需要笔试
中国电科二所,事业单位,电子/半导体,秋招,2027届,太原,机械设计工程师 电气设计工程师软件设计工程师光学设计工程师网络工程师总账报表会计,2026/08/25,尽快投递,https://mp.weixin.qq.com/s/L4Qr_wRr4yb5HeF_fnLamQ,https://mp.weixin.qq.com/s/L4Qr_wRr4yb5HeF_fnLamQ,无笔试
西北电力设计院,央国企,能源/电力,秋招,2027届,西安,电气工程设计员岗热能动力设计员岗自动化工程设计员岗技术经济设计员岗资源工程设计员岗 土木建筑设计员岗水工海工设计员岗勘测工程设计员岗网络信息设计员岗安全管理员岗会计岗法务岗博士岗位,2026/08/25,尽快投递,https://ideal.51job.com/xbyzp/campus.html,https://mp.weixin.qq.com/s/sW5jQxTJct4wsZTKydhhEA,需要笔试
福州润森电气自动化有限公司,民企,机械设备/电气系统,秋招,2027届,福州成都,销售工程师电气工程师结构工程师测试工程师硬件助理工程师QT助理工程师生产技术员标书专员,2026/08/25,尽快投递,https://mp.weixin.qq.com/s/zmNi1M0FEBvH1XzG1SXrLA,https://mp.weixin.qq.com/s/zmNi1M0FEBvH1XzG1SXrLA,未明确
壁虎科技,民企,车企/汽车零部件,秋招,2027届,深圳成都重庆贵阳深汕合作区,技术研发类生产制造类营销业务类职能支持类,2026/08/25,2026-11-05,https://mp.weixin.qq.com/s/nvFTqLUO4tQJqyOH89-ihw?scene=1&click_id=950804557,https://mp.weixin.qq.com/s/nvFTqLUO4tQJqyOH89-ihw?scene=1&click_id=950804557,未明确
热联集团,央国企,进出口贸易/供应链,秋招,2027届,杭州,业务类岗位职能类岗位:国贸、金融理工科(治金、矿业工程、化工、材料)等相关专业,2026/08/25,尽快投递,https://www.duomian.com/project/13806544/,https://mp.weixin.qq.com/s/vMXvQVoOp_v5U1CdRUw7Gg,未明确
红星杨科技,民企,机械设备/电气系统,秋招,2027届,武汉苏州全国,"消售工程师光学工程师机械工程师软-工
图像算法工程师光研发技术专家程师解决方案工程师 精密运动控制工程师",2026/08/25,尽快投递,https://mp.weixin.qq.com/s/SD7o7_c9n-vIA_CpMzrJrw,https://mp.weixin.qq.com/s/SD7o7_c9n-vIA_CpMzrJrw,未明确
富芯半导体,民企,电子/半导体,秋招,2027届,杭州,工艺整合研发工程师工艺工程师设备工程师制造工程师智能制造系统工程师 预算管控工程师,2026/08/25,尽快投递,https://fullsemi.zhiye.com/campus/jobs,https://mp.weixin.qq.com/s/VQFfS2Pj-i3BFQjbzQB05w,未明确
清微智能,民企,电子/半导体,秋招,2027届,北京上海深圳杭州成都,芯片研发类AI软件研发&算法类软件研发类硬件系统类测试类产品解决方案类,2026/08/25,2026-10-30,https://tsingmicro.zhiye.com/campus/jobs,https://mp.weixin.qq.com/s/xaPouWb08bkRGP45xMuTxA,需要笔试
灿芯半导体,民企,电子/半导体,秋招,2027届,上海苏州合肥成都,模拟电路设计与验证工程师SerDes设计工程师存储设计工程师射频电路设计工程师SoC设计工程师数字前端IP设计/验证工程师 DFT工程师后端设计工程师,2026/08/25,尽快投递,https://britesemi.zhiye.com/campus/jobs,https://mp.weixin.qq.com/s/4tjD6NYjp2GR2oDwpxDBbw,未明确
图达通,民企,通信设备,秋招,2027届,苏州上海德清平湖,研发类制造中心运营类职能支持类,2026/08/25,尽快投递,https://mp.weixin.qq.com/s/ieuprkdP7EHxNyoR-reKaA,https://mp.weixin.qq.com/s/ieuprkdP7EHxNyoR-reKaA,未明确
泰德激光,民企,机械设备/电气系统,秋招,2027届,惠州,机械工程师 电气工程师软件工程师测试工程师 视觉工程师光学工程师业务工程师PM工程师,2026/08/25,尽快投递,https://tetelaser.zhiye.com/campus/jobs,https://mp.weixin.qq.com/s/Doi8qGZ01Jpn06NfLUtqxw,未明确
易思维,民企,机械设备/电气系统,秋招,2027届,杭州全国,"研发类产品方案类支持类职能类子公司岗
位",2026/08/25,尽快投递,https://app.mokahr.com/campus-recruitment/isv-tech/170471?locale=zh-CN&sessionid=#/page/2027%20%E5%B1%8A%E6%A0%A1%E5%9B%AD%E6%8B%9B%E8%81%98,https://mp.weixin.qq.com/s/AeFiYWKaKwMtylbXgJ1DsQ,未明确
南方基金,央国企,银行/金融/证券/保险,秋招,2027届,深圳上海北京,"易员指数研究员指数策略研究员平台开
发工程师数据库系统工程师数据应用开发
工程师AI框架工程师AI数据工程师AI评测工
程师AI应用开发工程师AI产品经理FDE前沿
部署工程师",2026/08/25,2026-09-20,https://wecruit.hotjob.cn/SU6138665dbef57c3b63841399/pb/school.html,https://mp.weixin.qq.com/s/dPKHj02hvvUh3qt7Af6LnA,部分免笔试
顾家家居,民企,家电,秋招,2027届,杭州东莞黄冈衡水全国海外,设计类信息技术类研发技术类营销类用户服务类制造技术类职能支持类,2026/08/25,尽快投递,https://app.mokahr.com/campus-recruitment/kuka/172508#/jobs?page=1&anchorName=jobsList,https://mp.weixin.qq.com/s/GFeeoB-L1L1H7y0rC4iUnw,需要笔试
极智嘉,民企,智能硬件/机器人,秋招,2027届,"北京合肥上海苏州广州香
港海外",算法研发交付等职能岗位,2026/08/25,尽快投递,https://app.mokahr.com/campus-recruitment/geekplus/168533?locale=zh-CN#/jobs/,https://mp.weixin.qq.com/s/vnL_bKmZkNEIiMUstSVJLA,部分免笔试
哈啰,民企,互联网/人工智能,秋招,2027届,上海杭州北京广州深圳成都昆明长沙西安,软件研发硬件研发商业分析智驾算法应用算法产品经理线上运营运营管培生设计类AI全栈工程师,2026/08/25,尽快投递,https://hellobike.zhiye.com/campus/jobs?sessionid=,https://mp.weixin.qq.com/s/oOX4KKoUOjM5IKvEHSTclw,部分免笔试
卓越教育,民企,教育培训,秋招,"2027届, 2026届, 2025届",广州珠海深圳江门北京佛山中山肇庆惠州上海武汉东莞保定,教师岗营运岗IT研发岗人工智能岗大健康类岗,2026/08/25,尽快投递,https://zyjob.hotjob.cn/,https://mp.weixin.qq.com/s/2CDQ1X0S3V9ZaL8Auqwr7A,部分免笔试
学而思网校,民企,教育培训,秋招,2027届,北京西安济南郑州镇江沈阳天津全国,主讲老师赛道辅导老师赛道项目赛道,2026/08/25,尽快投递,https://job.tal.com/campus/xesonline/jJkrW7/positions,https://mp.weixin.qq.com/s/1mas_w6XMLdo2a4DGfeGBQ,部分免笔试
工大卫星,民企,高端装备与国防科技/航空航天,秋招,2027届,哈尔滨北京,卫星总体设计师载荷总体设计师分系统总体设计师姿轨控设计师电子学设计师星载软件设计师结构设计师热控设计师电源设计师项目管理市场商务质量管理,2026/08/25,尽快投递,https://mp.weixin.qq.com/s/oYDnPbFTEx6xUnYRKl-r-Q,https://mp.weixin.qq.com/s/oYDnPbFTEx6xUnYRKl-r-Q,未明确
翌耀科技,民企,机械设备/电气系统,秋招,2027届,上海天津沈阳大连重庆成都,集团管培生(A1/投资/机械/电气/小语种方向)机械工程师 电气工程师 现场工程师数字化工程设计工程师项目助理助理采购工程师,2026/08/25,尽快投递,https://mp.weixin.qq.com/s/sMPw5ykYjZGqn7uIpNBc7Q,https://mp.weixin.qq.com/s/sMPw5ykYjZGqn7uIpNBc7Q,未明确
天地伟业,民企,互联网/人工智能,秋招,2027届,天津,海外销售经理海外技术工程师售前工程师研发工程师,2026/08/25,尽快投递,https://mp.weixin.qq.com/s/sfo-U0Ru0uOPl9eqjwXMzQ,https://mp.weixin.qq.com/s/sfo-U0Ru0uOPl9eqjwXMzQ,未明确
维塔士,民企,互联网/人工智能,秋招,2027届,成都,3D场景培训生3D硬表面培训生,2026/08/25,尽快投递,https://mp.weixin.qq.com/s/DrICGN_wXmoCFcpEerEPcg,https://mp.weixin.qq.com/s/DrICGN_wXmoCFcpEerEPcg,未明确
菲利华,民企,先进制造,秋招,2027届,荆州,研发类质量类营销类机电类职能类,2026/08/25,尽快投递,http://job.feilihua.com/joinus/job/1,https://mp.weixin.qq.com/s/1gdMTK3HF0nf0WckuUFoVQ,未明确
中国电信广东公司,央国企,通信设备,秋招,2027届,深圳广州佛山东莞中山惠州江门珠海湛江揭阳肇庆清远潮州梅州阳江韶关汕尾河源汕头茂名云浮,研发工程师大数据和AI工程师 网信安全工程师智能云网工程师动力环境工程师 无线网络工程师 解决方案经理项目交付工程师政企客户经理财务岗位法律岗位,2026/08/25,2026-11-15,https://hr.gdtel.com.cn/portal/recruit/more/67,https://mp.weixin.qq.com/s/HxKE3e2o1KHxNHMhCPoRug,需要笔试
禾迈股份,民企,能源/电力,秋招,2027届,杭州苏州成都海宁丽水海外,软件工程师硬件工程师测试工程师结构工程师 器件工程师AI算法工程师产品工程师技术支持工程师MME工程师PE工程师TE工程师计划专员采购专员SQE海外销售订单管理销售管理投标管理,2026/08/25,尽快投递,https://app.mokahr.com/campus-recruitment/hoymiles/70377?locale=zh-CN#/jobs?page=1&anchorName=jobsList,https://mp.weixin.qq.com/s/cjEkmh8_ZT-K1FJe1CMoIQ,未明确
盛弘股份,民企,能源/电力,秋招,2027届,深圳西安苏州惠州,研发类技术支持类供应链类职能类,2026/08/25,尽快投递,https://app.mokahr.com/campus-recruitment/sinexcel/74287#/jobs,https://mp.weixin.qq.com/s/mdllQbCNZGrgbgyRNN3lqw,未明确
春秋航空,民企,交通运输/仓储物流,秋招,2027届,上海扬州,"市场管理类培训生财务管理类培训生IT产品
类培训生算法类专业培训生信息安全类培训生服务管理类培训生见习航空工程师飞行培
训牛地面服务类培训生客舱服务类培训生",2026/08/25,尽快投递,https://wecruit.hotjob.cn/SU6311b6cf0dcad4076d054b89/pb/school.html,https://mp.weixin.qq.com/s/y63JxBCWCI4QcQ47_R21Zw,部分免笔试
斯堪尼亚集团,民企,车企/汽车零部件,秋招,2027届,江苏南通,生产制造类采购类研发类岗位,2026/08/25,尽快投递,https://app.mokahr.com/campus-recruitment/scania/168376?sourceToken=8b09c951fae277d674c68a57b7ac4441#/,https://mp.weixin.qq.com/s/h-WhsxkBR64N3A2ve7-gBQ?scene=1&click_id=1518211236,需要笔试
常宝股份,民企,矿产/钢铁,秋招,2027届,江苏常州,冶金材料类装备技术类智能制造类专业管理类产品营销类,2026/08/25,尽快投递,https://mp.weixin.qq.com/s/aQJj8XZfWo-jpvR_CPAOXA,https://mp.weixin.qq.com/s/aQJj8XZfWo-jpvR_CPAOXA,需要笔试
康冠科技,民企,电子/半导体,秋招,2027届,深圳惠州,软件算法研发类硬件结构研发类设计类产品项目类质量技术类工程技术类客户技术类运营与销售类采购与供应链类人力与财经类,2026/08/25,尽快投递,https://careerktc.zhiye.com/campus/jobs,https://mp.weixin.qq.com/s/RP8z3Qmeru3MYk1lt88JPQ,部分免笔试
昂纳科技,民企,电子/半导体,秋招,2027届,深圳成都武汉杭州,芯片类硬件类软件类光学类产品工艺类机械自动化类智能制造类供应链类质量类项目管理类,2026/08/25,尽快投递,https://mp.weixin.qq.com/s/q9QwVhN4zCxIwpW86do79g,https://mp.weixin.qq.com/s/q9QwVhN4zCxIwpW86do79g,未明确
台积电,外企,电子/半导体,秋招,2027届,上海南京,设备工程师制程工程师制程整合工程师良率精进工程师智能制造工程师IC设计工程师,2026/08/25,尽快投递,https://mp.weixin.qq.com/s/cy6UF5mp0UP1H8SGs1vKuA,https://mp.weixin.qq.com/s/cy6UF5mp0UP1H8SGs1vKuA,部分免笔试
中国航天科工三院航天智信,民企,高端装备与国防科技/航空航天,秋招,2027届,武汉,体系总体设计师装备体系设计师系统总体设计师智能筹划设计师 任务规划设计师体系仿真设计师效能评估设计师体系试验设计师模型算法工程师指挥通信设计师车辆装备设计师数据设计工程师,2026/08/25,尽快投递,https://mp.weixin.qq.com/s/rtyIgpmVla60YW7kyMEPBg,https://mp.weixin.qq.com/s/rtyIgpmVla60YW7kyMEPBg,部分免笔试
歌尔,民企,电子/半导体,秋招,2027届,潍坊，青岛，济南，威海，沂水，北京，上海，深圳，南京，西安，东莞，重庆，成都，长春，苏州，嘉兴，杭州，天津，香港，台北，海外,研发类制造工程&品质类供应链与运营类市场与销售类职能类,2026/08/25,尽快投递,https://goertek.hotjob.cn/,https://mp.weixin.qq.com/s/qz14L8JSflil2nBjnc2Ivw,部分免笔试
海信集团,民企,家电,秋招,2027届,青岛顺德江门武汉上海天津深圳长沙厦门杭州北京香港海外,运营类供应链管理类生产制造类质量类职能类软件算法类硬件研发类技术类暖通制冷类光学及显示类芯片类营销类,2026/08/25,尽快投递,https://jobs.hisense.com/campus/jobs,https://mp.weixin.qq.com/s/PRReOSm3qaH0tTglZDyBSw,部分免笔试
晶合集成,民企,电子/半导体,秋招,2027届,合肥,"研发技术类,量产技术类,生产运营类,信息技术类,职能支持类\微电子、集成电路、物理、化学、材料、光学、自动化、机械制造、工业工程、机械、环境、软件、电子信息、计算机、人工智能、数学、法律、法学",2026/08/25,2027-01-31,https://nexchip.zhiye.com/campus/jobs?1=id7label,https://mp.weixin.qq.com/s/wFH5K2T0-a98aVxBw0JX2w,需要笔试
万凯新材,民企,科技,秋招,"2027届, 2026届",嘉兴重庆达州海外,"储备干部岗,技术研发岗，人力资源岗，财务岗，“未来工厂”AI与智能制造岗,行政管理岗,外贸销售岗,安环岗,供应链管理岗，海外储备岗，生产储备岗,化工技术岗,动力技术岗，公用工程岗,分析化验岗,设备电仪岗，能源地质技术岗",2026/08/25,尽快投递,https://mp.weixin.qq.com/s/1Q8F3EQL0OPgmwyagljbXg,https://mp.weixin.qq.com/s/1Q8F3EQL0OPgmwyagljbXg,未明确
泰格医药,民企,生物医药/生物制药,秋招,2027届,全国,"CRA Intern,CRC Intern,统计实习生,数据协调员实习生,医学编辑实习生",2026/08/25,尽快投递,https://tigermed.zhiye.com/Campus/jobs,https://mp.weixin.qq.com/s/5XvnowqlUAy07ufDZWW1Cw,未明确
米哈游,民企,文化传媒/游戏,秋招,"2027届, 2028届",上海,战斗策划免笔试专场,2026/08/25,2026-09-17,https://jobs.mihoyo.com/#/campus/position/9335,https://mp.weixin.qq.com/s/JQBH-bw_tZunJUKLPkIRMg,无笔试
安贤投资,民企,银行/金融/证券/保险,秋招,2027届,上海北京海外,"量化研究员,量化开发工程师,量化研究实习生,量化开发实习生",2026/08/25,尽快投递,https://mp.weixin.qq.com/s/cwVuDT_cElCdmGR1UBI5DQ,https://mp.weixin.qq.com/s/cwVuDT_cElCdmGR1UBI5DQ,需要笔试
爱笛卡,民企,教育培训,秋招,"2027届, 2026届",青岛,"创新思维教师,科学实验教师,竞赛教练员，专业不限",2026/08/25,尽快投递,https://mp.weixin.qq.com/s/gb4-YNWvqBYmUUzQ2f5fJw,https://mp.weixin.qq.com/s/gb4-YNWvqBYmUUzQ2f5fJw,未明确
炎魂网络,民企,文化传媒/游戏,秋招,"2027届, 2028届",杭州,"游戏客户端,游戏服务端,游戏引擎,技术美术,算法工程师,AI应用开发,中台产品,数仓开发,前端开发,后端开发,移动端开发,测试/测开,游戏运维(SRE)，安全工程师,系统策划,战斗策划,关卡策划,文案策划,市场营销,内容营销,广告营销,游戏运营,海外市场营销(日语/英语)，角色原画,场景原画,角色模型,场景模型,游戏特效,动画导演,3D动作,GUI,平面设计,周边策划,游戏视频编导,视频创意设计，HR,行政",2026/08/25,尽快投递,https://app.mokahr.com/campus_apply/yanhun/24017#/jobs?zhineng,https://mp.weixin.qq.com/s/208WNfRBmOc8bueyawXWBw,未明确
